order_id,customer_id,order_date,status,shipping_city,shipping_state
2939,987,2022-04-24,delivered,San Antonio,TX
2940,361,2022-08-26,delivered,New York,TX
2941,191,2022-01-22,delivered,San Jose,IL
2942,276,2022-07-30,processing,Los Angeles,IL
2943,686,2022-01-06,delivered,San Jose,NY
2944,13,2022-09-07,returned,San Antonio,TX
2945,499,2022-04-08,delivered,San Antonio,AZ
2946,374,2022-10-03,delivered,Los Angeles,IL
2947,36,2022-01-20,delivered,San Antonio,AZ
2948,549,2022-01-14,delivered,Philadelphia,NY
2949,562,2022-09-22,shipped,New York,IL
2950,177,2022-06-24,delivered,Dallas,TX
2951,912,2022-12-12,pending,San Diego,TX
2952,822,2022-01-14,shipped,Dallas,CA
2953,17,2022-11-19,returned,Los Angeles,NY
2954,556,2022-02-03,processing,New York,IL
2955,190,2022-05-27,delivered,Los Angeles,TX
2956,973,2022-05-21,processing,Houston,NY
2957,642,2022-05-06,delivered,Houston,NY
2958,387,2022-05-01,shipped,Houston,NY
2959,258,2022-09-07,pending,Philadelphia,AZ
2960,592,2022-12-14,pending,Houston,CA
2961,712,2022-02-26,shipped,Chicago,TX
2962,589,2022-12-06,shipped,Chicago,AZ
2963,443,2022-02-27,delivered,Philadelphia,CA
2964,837,2022-02-05,delivered,San Diego,PA
2965,6,2022-07-10,processing,San Jose,CA
2966,80,2022-03-03,processing,Phoenix,IL
2967,161,2022-07-30,delivered,Los Angeles,CA
2968,252,2022-04-26,processing,New York,TX
2969,685,2022-03-20,shipped,Los Angeles,IL
2970,583,2022-04-13,delivered,New York,TX
2971,105,2022-05-22,shipped,Chicago,IL
2972,332,2022-01-09,processing,San Jose,TX
2973,450,2022-12-19,returned,Dallas,NY
2974,467,2022-09-04,delivered,Chicago,TX
2975,366,2022-01-27,pending,Chicago,CA
2976,489,2022-07-23,cancelled,Dallas,TX
2977,423,2022-05-01,shipped,Chicago,CA
2978,559,2022-07-07,processing,San Jose,TX
2979,77,2022-10-01,processing,Los Angeles,IL
2980,614,2022-12-14,returned,Dallas,NY
2981,552,2022-05-30,delivered,Houston,CA
2982,733,2022-10-20,processing,San Jose,PA
2983,134,2022-11-18,shipped,San Antonio,CA
2984,662,2022-05-22,delivered,San Jose,CA
2985,726,2022-06-18,delivered,Philadelphia,CA
2986,642,2022-10-12,processing,Los Angeles,CA
2987,87,2022-02-24,processing,San Diego,TX
2988,70,2022-05-13,shipped,Chicago,IL
2989,277,2022-04-29,delivered,Philadelphia,TX
2990,447,2022-02-15,pending,Houston,CA
2991,152,2022-09-29,delivered,Philadelphia,IL
2992,409,2022-02-20,delivered,Los Angeles,PA
2993,392,2022-01-08,delivered,Los Angeles,TX
2994,973,2022-07-03,delivered,Chicago,IL
2995,643,2022-01-19,pending,Phoenix,PA
2996,129,2022-03-25,delivered,Philadelphia,IL
2997,236,2022-10-28,delivered,Chicago,NY
2998,421,2022-06-13,delivered,San Antonio,CA
2999,439,2022-04-07,returned,Los Angeles,IL
3000,438,2022-04-03,pending,San Antonio,CA
