S.no,Report_Month,Customer_Segment,Product_Type,Total_Revenue,Expected_Provision_Rate,Calculated_Provision_Amount,Net_Revenue
6037,2024-06,SMB,Subscription_C,14186.04,0.02,212.79,13973.25
6038,2024-06,Retail,Product_B,4469.15,0.04,156.42,4312.73
6039,2024-01,SMB,Service_A,7610.91,0.03,197.88,7413.03
6040,2024-08,Retail,AddOn_D,2642.18,0.04,108.33,2533.85
6041,2024-06,Enterprise,AddOn_D,21020.49,0.01,210.20,20810.29
6042,2024-04,SMB,AddOn_D,8205.33,0.03,254.37,7950.96
6043,2024-03,SMB,Service_A,13773.46,0.03,413.20,13360.26
6044,2024-08,Enterprise,Product_B,22815.59,0.01,296.60,22518.99
6045,2024-10,SMB,Subscription_C,12333.72,0.03,308.34,12025.38
6046,2024-07,Enterprise,AddOn_D,22428.99,0.01,134.57,22294.42
6047,2024-07,Retail,AddOn_D,2047.38,0.04,71.66,1975.72
6048,2024-03,Retail,Product_B,3776.14,0.04,151.05,3625.09
6049,2024-06,Enterprise,Product_B,27317.14,0.01,191.22,27125.92
6050,2024-05,Enterprise,Service_A,24048.40,0.01,312.63,23735.77
6051,2024-09,Enterprise,AddOn_D,18653.25,0.01,111.92,18541.33
6052,2024-01,SMB,AddOn_D,8010.84,0.02,192.26,7818.58
6053,2024-08,Retail,Product_B,2303.33,0.05,122.08,2181.25
6054,2024-03,Enterprise,Subscription_C,22519.07,0.01,202.67,22316.40
6055,2024-04,Enterprise,AddOn_D,23059.39,0.01,276.71,22782.68
6056,2024-01,Retail,AddOn_D,3404.65,0.04,125.97,3278.68
6057,2024-05,Enterprise,Subscription_C,25440.83,0.01,203.53,25237.30
6058,2024-07,Enterprise,Subscription_C,19597.05,0.02,293.96,19303.09
6059,2024-08,Retail,Service_A,3834.77,0.04,168.73,3666.04
6060,2024-01,Retail,Service_A,2921.06,0.05,140.21,2780.85
6061,2024-01,SMB,Subscription_C,7353.79,0.03,205.91,7147.88
6062,2024-03,Enterprise,Product_B,26597.61,0.01,345.77,26251.84
6063,2024-01,SMB,AddOn_D,10455.66,0.02,219.57,10236.09
6064,2024-11,SMB,AddOn_D,5047.64,0.03,141.33,4906.31
6065,2024-01,Enterprise,Subscription_C,29232.34,0.01,175.39,29056.95
6066,2024-03,SMB,Service_A,11859.76,0.02,225.34,11634.42
6067,2024-10,Enterprise,Product_B,15880.30,0.01,111.16,15769.14
6068,2024-08,Enterprise,AddOn_D,24980.92,0.01,224.83,24756.09
6069,2024-11,Retail,Subscription_C,4429.42,0.05,221.47,4207.95
6070,2024-01,Enterprise,Product_B,26456.91,0.01,211.66,26245.25
6071,2024-05,Enterprise,Product_B,17864.34,0.01,214.37,17649.97
6072,2024-05,Retail,AddOn_D,3859.89,0.04,146.68,3713.21
6073,2024-03,SMB,Service_A,9922.04,0.02,228.21,9693.83
6074,2024-10,SMB,AddOn_D,12755.79,0.03,369.92,12385.87
6075,2024-11,SMB,Service_A,9370.02,0.02,159.29,9210.73
6076,2024-06,SMB,Service_A,7518.42,0.03,248.11,7270.31
6077,2024-08,SMB,Product_B,12722.28,0.03,318.06,12404.22
6078,2024-04,Enterprise,Product_B,16858.43,0.01,185.44,16672.99
6079,2024-04,SMB,AddOn_D,9268.26,0.02,222.44,9045.82
6080,2024-06,Enterprise,Subscription_C,28955.05,0.01,144.78,28810.27
6081,2024-08,Enterprise,Product_B,17121.81,0.01,119.85,17001.96
6082,2024-01,Enterprise,Product_B,27665.34,0.02,414.98,27250.36
6083,2024-10,Retail,Service_A,1093.03,0.05,56.84,1036.19
6084,2024-09,Retail,AddOn_D,4636.40,0.05,245.73,4390.67
6085,2024-08,SMB,Subscription_C,8101.24,0.03,251.14,7850.10
6086,2024-06,Enterprise,Subscription_C,29839.78,0.01,417.76,29422.02
6087,2024-03,SMB,AddOn_D,5125.37,0.02,92.26,5033.11
6088,2024-05,SMB,Product_B,13349.13,0.02,226.94,13122.19
6089,2024-01,SMB,Service_A,11449.74,0.03,343.49,11106.25
6090,2024-07,Enterprise,Subscription_C,28446.65,0.01,256.02,28190.63
6091,2024-03,Enterprise,Subscription_C,22609.18,0.01,135.66,22473.52
6092,2024-01,Enterprise,Service_A,21262.34,0.01,127.57,21134.77
6093,2024-04,Enterprise,Product_B,20217.94,0.01,141.53,20076.41
6094,2024-06,SMB,AddOn_D,5101.90,0.02,81.63,5020.27
6095,2024-11,Retail,Product_B,4007.76,0.04,164.32,3843.44
6096,2024-03,Enterprise,AddOn_D,17685.84,0.01,247.60,17438.24
6097,2024-10,Retail,Service_A,2728.76,0.04,103.69,2625.07
6098,2024-05,Retail,AddOn_D,2166.01,0.04,75.81,2090.20
6099,2024-05,SMB,Service_A,8847.63,0.03,300.82,8546.81
6100,2024-09,Enterprise,Subscription_C,27056.96,0.01,216.46,26840.50
6101,2024-01,SMB,Subscription_C,6523.78,0.03,195.71,6328.07
6102,2024-05,Retail,Service_A,1922.06,0.04,71.12,1850.94
6103,2024-07,Enterprise,Service_A,23767.54,0.01,308.98,23458.56
6104,2024-03,Retail,Product_B,4021.32,0.05,217.15,3804.17
6105,2024-06,Enterprise,Subscription_C,26977.98,0.01,296.76,26681.22
6106,2024-03,SMB,Service_A,13359.26,0.02,267.19,13092.07
6107,2024-03,Enterprise,Product_B,20111.34,0.01,221.22,19890.12
6108,2024-03,SMB,Subscription_C,10381.66,0.02,238.78,10142.88
6109,2024-04,Retail,Subscription_C,3162.76,0.05,145.49,3017.27
6110,2024-06,Enterprise,Product_B,21161.02,0.01,275.09,20885.93
6111,2024-04,Enterprise,Service_A,23677.01,0.01,142.06,23534.95
6112,2024-03,Enterprise,Subscription_C,26909.03,0.01,215.27,26693.76
6113,2024-09,SMB,Product_B,9553.33,0.03,248.39,9304.94
6114,2024-01,SMB,AddOn_D,12476.01,0.03,386.76,12089.25
6115,2024-09,SMB,Product_B,7165.49,0.03,214.96,6950.53
6116,2024-04,SMB,Subscription_C,5623.41,0.02,106.84,5516.57
6117,2024-03,Retail,Subscription_C,3777.33,0.04,154.87,3622.46
6118,2024-01,Enterprise,AddOn_D,23726.47,0.01,308.44,23418.03
6119,2024-07,SMB,Subscription_C,7931.84,0.02,158.64,7773.20
6120,2024-05,SMB,AddOn_D,10048.63,0.03,281.36,9767.27
6121,2024-01,SMB,Product_B,11229.91,0.03,348.13,10881.78
6122,2024-01,SMB,Product_B,7955.62,0.03,222.76,7732.86
6123,2024-07,SMB,Service_A,10702.06,0.03,331.76,10370.30
6124,2024-05,SMB,Service_A,13913.12,0.02,320.00,13593.12
6125,2024-08,Retail,AddOn_D,1375.80,0.04,59.16,1316.64
6126,2024-10,SMB,Product_B,8215.14,0.02,180.73,8034.41
6127,2024-01,SMB,AddOn_D,5955.04,0.02,119.10,5835.94
6128,2024-07,Retail,Subscription_C,1085.42,0.05,49.93,1035.49
6129,2024-04,SMB,Service_A,9155.85,0.02,210.58,8945.27
6130,2024-10,Retail,Subscription_C,2916.30,0.05,157.48,2758.82
6131,2024-04,SMB,AddOn_D,13721.42,0.03,411.64,13309.78
6132,2024-03,SMB,Subscription_C,7083.19,0.02,127.50,6955.69
6133,2024-10,SMB,Product_B,10019.75,0.02,160.32,9859.43
6134,2024-05,Retail,Service_A,1232.33,0.05,62.85,1169.48
6135,2024-10,Retail,Subscription_C,1193.76,0.05,64.46,1129.30
6136,2024-06,SMB,AddOn_D,7252.30,0.02,137.79,7114.51
6137,2024-05,Retail,Subscription_C,3840.83,0.04,145.95,3694.88
6138,2024-04,Retail,AddOn_D,3430.91,0.05,164.68,3266.23
6139,2024-05,Retail,Subscription_C,2194.30,0.04,96.55,2097.75
6140,2024-09,SMB,Product_B,11237.42,0.03,303.41,10934.01
6141,2024-10,SMB,Service_A,12389.95,0.03,421.26,11968.69
6142,2024-07,Retail,AddOn_D,4009.72,0.04,156.38,3853.34
6143,2024-06,Enterprise,Service_A,29902.14,0.01,388.73,29513.41
6144,2024-08,SMB,Product_B,11133.20,0.03,300.60,10832.60
6145,2024-10,SMB,AddOn_D,8582.08,0.02,137.31,8444.77
6146,2024-08,Retail,Subscription_C,3747.94,0.05,191.14,3556.80
6147,2024-01,Enterprise,AddOn_D,28295.37,0.01,254.66,28040.71
6148,2024-08,Retail,Service_A,3160.82,0.04,139.08,3021.74
6149,2024-03,SMB,Subscription_C,7393.67,0.02,155.27,7238.40
6150,2024-10,Retail,Service_A,4101.77,0.04,168.17,3933.60
6151,2024-05,SMB,Subscription_C,13327.36,0.02,319.86,13007.50
6152,2024-03,SMB,Product_B,11820.23,0.02,271.87,11548.36
6153,2024-04,Enterprise,AddOn_D,28754.37,0.01,402.56,28351.81
6154,2024-09,SMB,Product_B,6136.34,0.02,98.18,6038.16
6155,2024-10,Enterprise,Service_A,20934.81,0.01,146.54,20788.27
6156,2024-05,Retail,Subscription_C,2572.50,0.04,113.19,2459.31
6157,2024-10,SMB,Service_A,7837.96,0.02,180.27,7657.69
6158,2024-01,SMB,Service_A,5423.63,0.02,92.20,5331.43
6159,2024-10,SMB,Subscription_C,7605.50,0.02,114.08,7491.42
6160,2024-11,Retail,Service_A,1323.90,0.04,51.63,1272.27
6161,2024-05,Enterprise,Subscription_C,24955.71,0.01,324.42,24631.29
6162,2024-11,SMB,AddOn_D,10437.71,0.02,177.44,10260.27
6163,2024-07,Retail,Service_A,3413.54,0.05,180.92,3232.62
6164,2024-10,Enterprise,Subscription_C,25064.36,0.01,150.39,24913.97
6165,2024-09,SMB,Service_A,5735.07,0.03,160.58,5574.49
6166,2024-03,Retail,Subscription_C,3256.08,0.04,113.96,3142.12
6167,2024-04,Retail,Product_B,4740.73,0.05,218.07,4522.66
6168,2024-08,Enterprise,AddOn_D,17856.78,0.01,107.14,17749.64
6169,2024-01,SMB,AddOn_D,8650.95,0.04,302.78,8348.17
6170,2024-09,Retail,Service_A,4927.47,0.05,246.37,4681.10
6171,2024-11,SMB,Service_A,8421.39,0.03,269.48,8151.91
6172,2024-06,SMB,Subscription_C,10505.23,0.03,283.64,10221.59
6173,2024-03,Retail,AddOn_D,2876.75,0.04,126.58,2750.17
6174,2024-10,Enterprise,AddOn_D,17481.26,0.01,209.78,17271.48
6175,2024-07,Retail,Service_A,4270.93,0.05,196.46,4074.47
6176,2024-06,SMB,Service_A,9681.33,0.03,329.17,9352.16
6177,2024-03,SMB,Product_B,7627.67,0.03,205.95,7421.72
6178,2024-01,SMB,Product_B,6797.63,0.03,210.73,6586.90
6179,2024-09,Enterprise,AddOn_D,23123.31,0.01,115.62,23007.69
6180,2024-11,Retail,Subscription_C,1582.31,0.04,60.13,1522.18
6181,2024-07,Retail,Subscription_C,3515.43,0.04,144.13,3371.30
6182,2024-05,Retail,AddOn_D,2801.50,0.06,154.08,2647.42
6183,2024-01,SMB,Product_B,14452.25,0.03,476.92,13975.33
6184,2024-09,Enterprise,Service_A,29749.47,0.01,416.49,29332.98
6185,2024-04,SMB,Product_B,13199.09,0.03,329.98,12869.11
6186,2024-10,Enterprise,Product_B,19359.32,0.01,271.03,19088.29
6187,2024-04,SMB,AddOn_D,5258.48,0.02,99.91,5158.57
6188,2024-10,SMB,Service_A,7878.60,0.03,244.24,7634.36
6189,2024-08,Retail,AddOn_D,4703.27,0.04,206.94,4496.33
6190,2024-11,Retail,AddOn_D,3865.51,0.05,197.14,3668.37
6191,2024-05,Enterprise,Service_A,28517.11,0.01,399.24,28117.87
6192,2024-03,Retail,AddOn_D,1490.85,0.04,59.63,1431.22
6193,2024-06,SMB,Subscription_C,6623.49,0.03,211.95,6411.54
6194,2024-03,SMB,Subscription_C,8618.72,0.02,146.52,8472.20
6195,2024-01,SMB,Product_B,5571.34,0.03,150.43,5420.91
6196,2024-01,Retail,Service_A,1877.56,0.04,73.22,1804.34
6197,2024-06,Enterprise,Product_B,18123.66,0.01,163.11,17960.55
6198,2024-09,SMB,AddOn_D,9700.61,0.03,281.32,9419.29
6199,2024-04,SMB,Product_B,7185.04,0.03,179.63,7005.41
6200,2024-11,SMB,Service_A,8005.77,0.02,152.11,7853.66
6201,2024-09,Retail,AddOn_D,1364.20,0.04,49.11,1315.09
6202,2024-04,SMB,Service_A,6843.35,0.03,191.61,6651.74
6203,2024-04,Retail,AddOn_D,4923.82,0.05,236.34,4687.48
6204,2024-08,Enterprise,AddOn_D,19841.01,0.01,138.89,19702.12
6205,2024-03,Retail,Subscription_C,1835.47,0.04,66.08,1769.39
6206,2024-09,SMB,Product_B,10744.68,0.03,322.34,10422.34
6207,2024-01,SMB,AddOn_D,6159.76,0.02,98.56,6061.20
6208,2024-09,Enterprise,Subscription_C,16468.41,0.01,148.22,16320.19
6209,2024-01,Enterprise,Subscription_C,26837.04,0.01,375.72,26461.32
6210,2024-05,Retail,Service_A,1132.25,0.04,45.29,1086.96
6211,2024-05,Enterprise,Subscription_C,15719.07,0.01,94.31,15624.76
6212,2024-07,Enterprise,AddOn_D,25037.55,0.01,200.30,24837.25
6213,2024-04,Enterprise,Product_B,23152.31,0.01,208.37,22943.94
6214,2024-01,Enterprise,AddOn_D,20555.02,0.01,185.00,20370.02
6215,2024-08,Retail,Subscription_C,2075.18,0.04,76.78,1998.40
6216,2024-06,Retail,AddOn_D,3003.19,0.05,138.15,2865.04
6217,2024-10,Retail,Product_B,1134.03,0.04,44.23,1089.80
6218,2024-05,SMB,Product_B,13342.96,0.03,440.32,12902.64
6219,2024-07,Retail,Subscription_C,4725.79,0.04,203.21,4522.58
6220,2024-07,SMB,Product_B,7949.96,0.03,206.70,7743.26
6221,2024-04,Enterprise,Product_B,23678.33,0.01,213.10,23465.23
6222,2024-08,SMB,Product_B,10987.66,0.03,373.58,10614.08
6223,2024-01,SMB,AddOn_D,8072.05,0.02,177.59,7894.46
6224,2024-01,Enterprise,Service_A,19857.10,0.01,119.14,19737.96
6225,2024-03,SMB,AddOn_D,9403.79,0.02,188.08,9215.71
6226,2024-01,Retail,Subscription_C,1313.91,0.05,59.13,1254.78
6227,2024-06,SMB,AddOn_D,9470.79,0.02,179.95,9290.84
6228,2024-04,Enterprise,Service_A,28039.18,0.01,364.51,27674.67
6229,2024-03,Retail,Product_B,4356.59,0.04,174.26,4182.33
6230,2024-01,Enterprise,Product_B,22498.62,0.01,224.99,22273.63
6231,2024-04,SMB,Service_A,9269.62,0.04,324.44,8945.18
6232,2024-07,Enterprise,Service_A,29309.53,0.01,175.86,29133.67
6233,2024-06,Retail,AddOn_D,3123.80,0.05,165.56,2958.24
6234,2024-01,SMB,Product_B,8323.23,0.03,258.02,8065.21
6235,2024-03,Enterprise,Product_B,28337.72,0.01,340.05,27997.67
6236,2024-03,Retail,AddOn_D,2936.83,0.04,102.79,2834.04
6237,2024-09,Retail,Product_B,3760.30,0.04,165.45,3594.85
6238,2024-11,Retail,Product_B,1940.75,0.04,83.45,1857.30
6239,2024-09,SMB,Subscription_C,12774.86,0.03,383.25,12391.61
6240,2024-04,Retail,AddOn_D,2975.09,0.04,121.98,2853.11
6241,2024-03,Enterprise,Service_A,29557.19,0.01,325.13,29232.06
6242,2024-11,Retail,Service_A,1679.09,0.05,90.67,1588.42
6243,2024-07,Retail,Product_B,2049.43,0.04,77.88,1971.55
6244,2024-08,SMB,Product_B,10702.41,0.03,278.26,10424.15
6245,2024-04,Enterprise,Subscription_C,17033.32,0.01,102.20,16931.12
6246,2024-10,Retail,Subscription_C,3842.08,0.04,157.53,3684.55
6247,2024-08,SMB,AddOn_D,5134.47,0.02,118.09,5016.38
6248,2024-06,Enterprise,Subscription_C,27610.04,0.01,165.66,27444.38
6249,2024-11,Enterprise,Service_A,17440.36,0.01,244.17,17196.19
6250,2024-08,SMB,Service_A,14316.56,0.02,314.96,14001.60
6251,2024-03,Retail,AddOn_D,1145.10,0.04,45.80,1099.30
6252,2024-06,SMB,AddOn_D,12300.53,0.03,307.51,11993.02
6253,2024-01,Retail,Subscription_C,1292.23,0.05,63.32,1228.91
6254,2024-06,Retail,AddOn_D,3947.72,0.04,146.07,3801.65
6255,2024-03,SMB,Subscription_C,6356.25,0.02,139.84,6216.41
6256,2024-09,SMB,AddOn_D,14904.42,0.03,506.75,14397.67
6257,2024-10,Enterprise,AddOn_D,21250.70,0.01,127.50,21123.20
6258,2024-10,Enterprise,Product_B,27800.91,0.01,250.21,27550.70
6259,2024-10,Enterprise,Product_B,25281.88,0.01,176.97,25104.91
6260,2024-09,Enterprise,AddOn_D,16105.36,0.01,144.95,15960.41
6261,2024-01,Retail,AddOn_D,4632.76,0.04,176.04,4456.72
6262,2024-01,Retail,Service_A,2189.68,0.05,118.24,2071.44
6263,2024-01,Enterprise,Product_B,23384.53,0.01,280.61,23103.92
6264,2024-01,SMB,Service_A,5504.21,0.02,93.57,5410.64
6265,2024-01,Enterprise,Service_A,24404.86,0.01,219.64,24185.22
6266,2024-09,Enterprise,Service_A,17541.62,0.01,157.87,17383.75
6267,2024-10,Retail,Service_A,3329.56,0.04,146.50,3183.06
6268,2024-10,Enterprise,Subscription_C,29583.40,0.01,384.58,29198.82
6269,2024-03,Retail,AddOn_D,3666.71,0.04,161.34,3505.37
6270,2024-04,Retail,AddOn_D,1730.91,0.04,70.97,1659.94
6271,2024-07,SMB,Service_A,7017.74,0.02,119.30,6898.44
6272,2024-09,Retail,Subscription_C,1687.64,0.04,59.07,1628.57
6273,2024-05,SMB,Subscription_C,6861.95,0.03,219.58,6642.37
6274,2024-04,Retail,Product_B,4236.29,0.04,173.69,4062.60
6275,2024-10,Retail,Product_B,1052.74,0.05,50.53,1002.21
6276,2024-07,Enterprise,AddOn_D,28566.11,0.01,199.96,28366.15
6277,2024-09,Retail,Subscription_C,1364.54,0.04,54.58,1309.96
6278,2024-05,Retail,Service_A,4227.54,0.05,211.38,4016.16
6279,2024-06,Enterprise,AddOn_D,17874.48,0.01,250.24,17624.24
6280,2024-06,SMB,AddOn_D,6429.61,0.02,115.73,6313.88
6281,2024-01,Retail,Subscription_C,3881.42,0.05,201.83,3679.59
6282,2024-01,Retail,Service_A,1392.99,0.05,73.83,1319.16
6283,2024-09,Enterprise,Service_A,18306.53,0.01,128.15,18178.38
6284,2024-04,SMB,Subscription_C,5686.91,0.03,181.98,5504.93
6285,2024-06,Retail,AddOn_D,2251.71,0.05,117.09,2134.62
6286,2024-03,Retail,Service_A,3663.31,0.04,161.19,3502.12
6287,2024-03,Enterprise,Service_A,18980.95,0.01,170.83,18810.12
6288,2024-01,SMB,Service_A,5452.10,0.02,87.23,5364.87
6289,2024-05,SMB,Service_A,8062.08,0.03,274.11,7787.97
6290,2024-01,SMB,AddOn_D,11241.06,0.02,247.30,10993.76
6291,2024-03,Retail,Service_A,1050.50,0.04,44.12,1006.38
6292,2024-10,Enterprise,Product_B,24759.70,0.01,222.84,24536.86
6293,2024-07,Enterprise,AddOn_D,15692.90,0.01,125.54,15567.36
6294,2024-03,SMB,Service_A,13317.93,0.02,306.31,13011.62
6295,2024-11,SMB,AddOn_D,11637.34,0.02,279.30,11358.04
6296,2024-04,Retail,Subscription_C,3767.03,0.04,146.91,3620.12
6297,2024-07,Enterprise,Subscription_C,25056.53,0.01,200.45,24856.08
6298,2024-07,Enterprise,AddOn_D,16027.00,0.01,128.22,15898.78
6299,2024-01,Enterprise,Service_A,25172.18,0.01,327.24,24844.94
6300,2024-01,Retail,Subscription_C,4828.54,0.05,246.26,4582.28
6301,2024-07,Enterprise,Product_B,22977.51,0.01,321.69,22655.82
6302,2024-01,SMB,Product_B,6858.29,0.02,130.31,6727.98
6303,2024-05,Enterprise,Service_A,20187.50,0.01,141.31,20046.19
6304,2024-04,SMB,Product_B,7131.21,0.03,213.94,6917.27
6305,2024-01,SMB,Product_B,7229.30,0.03,245.80,6983.50
6306,2024-01,SMB,Subscription_C,6219.18,0.03,174.14,6045.04
6307,2024-01,Enterprise,Product_B,27907.31,0.01,390.70,27516.61
6308,2024-01,Retail,AddOn_D,4847.73,0.05,218.15,4629.58
6309,2024-01,SMB,Subscription_C,14690.76,0.02,323.20,14367.56
6310,2024-09,Enterprise,Subscription_C,15476.99,0.01,216.68,15260.31
6311,2024-07,Enterprise,Subscription_C,19825.98,0.01,218.09,19607.89
6312,2024-09,Enterprise,Subscription_C,17132.21,0.01,171.32,16960.89
6313,2024-03,Retail,Subscription_C,2520.46,0.05,133.58,2386.88
6314,2024-04,Enterprise,AddOn_D,15417.05,0.01,138.75,15278.30
6315,2024-11,Retail,Service_A,2918.85,0.04,122.59,2796.26
6316,2024-10,Enterprise,Product_B,26147.30,0.01,235.33,25911.97
6317,2024-03,SMB,Service_A,10052.92,0.02,201.06,9851.86
6318,2024-10,SMB,Product_B,8627.95,0.02,198.44,8429.51
6319,2024-05,SMB,Subscription_C,7911.10,0.03,229.42,7681.68
6320,2024-09,SMB,Service_A,11247.07,0.02,247.44,10999.63
6321,2024-11,Retail,Product_B,4945.26,0.04,207.70,4737.56
6322,2024-07,SMB,Subscription_C,7412.05,0.03,192.71,7219.34
6323,2024-11,SMB,Product_B,9973.97,0.03,249.35,9724.62
6324,2024-06,SMB,Service_A,11330.78,0.02,215.28,11115.50
6325,2024-01,Retail,AddOn_D,4039.58,0.05,181.78,3857.80
6326,2024-03,Retail,Subscription_C,1603.96,0.05,80.20,1523.76
6327,2024-04,SMB,Service_A,10037.86,0.03,321.21,9716.65
6328,2024-01,Retail,Service_A,2304.36,0.04,89.87,2214.49
6329,2024-10,SMB,AddOn_D,6362.82,0.02,120.89,6241.93
6330,2024-03,Enterprise,Subscription_C,15699.88,0.01,141.30,15558.58
6331,2024-01,Enterprise,Subscription_C,29099.53,0.01,378.29,28721.24
6332,2024-08,Retail,Subscription_C,3415.66,0.05,160.54,3255.12
6333,2024-01,SMB,Product_B,6723.15,0.03,215.14,6508.01
6334,2024-04,Retail,Product_B,1465.40,0.04,51.29,1414.11
6335,2024-05,Retail,AddOn_D,2308.04,0.05,108.48,2199.56
6336,2024-03,Retail,Product_B,4656.45,0.05,237.48,4418.97
6337,2024-08,Retail,Service_A,1242.56,0.06,68.34,1174.22
6338,2024-03,SMB,Service_A,5779.51,0.02,127.15,5652.36
6339,2024-03,Retail,Product_B,3661.74,0.04,142.81,3518.93
6340,2024-10,SMB,Subscription_C,10523.04,0.02,189.41,10333.63
6341,2024-01,SMB,Subscription_C,12067.10,0.03,313.74,11753.36
6342,2024-04,Enterprise,AddOn_D,21616.49,0.01,108.08,21508.41
6343,2024-06,Retail,Service_A,2053.69,0.05,102.68,1951.01
6344,2024-07,Enterprise,Product_B,23720.81,0.01,142.32,23578.49
6345,2024-01,Retail,AddOn_D,3123.88,0.05,140.57,2983.31
6346,2024-07,Enterprise,Service_A,15708.18,0.01,141.37,15566.81
6347,2024-07,Enterprise,AddOn_D,29083.89,0.01,319.92,28763.97
6348,2024-06,Retail,Product_B,4395.51,0.06,241.75,4153.76
6349,2024-10,SMB,Service_A,12691.14,0.02,291.90,12399.24
6350,2024-01,Enterprise,Product_B,17473.36,0.01,87.37,17385.99
6351,2024-01,SMB,AddOn_D,14283.72,0.03,357.09,13926.63
6352,2024-03,Enterprise,AddOn_D,17011.00,0.01,187.12,16823.88
6353,2024-10,Enterprise,Product_B,22486.56,0.01,179.89,22306.67
6354,2024-10,Enterprise,AddOn_D,18589.18,0.01,148.71,18440.47
6355,2024-01,Enterprise,Subscription_C,28623.85,0.01,314.86,28308.99
6356,2024-05,SMB,Service_A,13519.80,0.02,202.80,13317.00
6357,2024-05,SMB,Service_A,5395.10,0.03,183.43,5211.67
6358,2024-03,Retail,AddOn_D,3432.31,0.05,185.34,3246.97
6359,2024-10,Enterprise,AddOn_D,23743.61,0.01,213.69,23529.92
6360,2024-09,SMB,Service_A,6097.27,0.03,164.63,5932.64
6361,2024-06,Enterprise,Product_B,27520.70,0.01,357.77,27162.93
6362,2024-08,SMB,Product_B,11261.59,0.03,349.11,10912.48
6363,2024-11,SMB,Product_B,12127.73,0.03,327.45,11800.28
6364,2024-05,SMB,Subscription_C,5077.69,0.02,81.24,4996.45
6365,2024-07,Retail,AddOn_D,2018.57,0.04,86.80,1931.77
6366,2024-09,SMB,Product_B,14458.14,0.03,433.74,14024.40
6367,2024-03,Retail,Product_B,2779.71,0.05,133.43,2646.28
6368,2024-11,SMB,Product_B,10272.59,0.02,226.00,10046.59
6369,2024-10,Retail,Service_A,4526.92,0.04,185.60,4341.32
6370,2024-06,Retail,Product_B,4796.00,0.04,201.43,4594.57
6371,2024-04,Retail,AddOn_D,4946.47,0.04,207.75,4738.72
6372,2024-10,SMB,Subscription_C,14742.50,0.02,309.59,14432.91
6373,2024-10,Retail,Service_A,4429.81,0.04,177.19,4252.62
6374,2024-10,Enterprise,AddOn_D,23006.46,0.01,138.04,22868.42
6375,2024-07,Enterprise,Service_A,26637.52,0.01,266.38,26371.14
6376,2024-01,SMB,Product_B,11649.05,0.02,186.38,11462.67
6377,2024-09,Retail,Product_B,4676.51,0.05,238.50,4438.01
6378,2024-01,Enterprise,Service_A,22943.87,0.01,298.27,22645.60
6379,2024-01,SMB,Service_A,8870.59,0.03,257.25,8613.34
6380,2024-09,Enterprise,Service_A,18754.70,0.01,187.55,18567.15
6381,2024-05,Enterprise,Service_A,18018.42,0.01,234.24,17784.18
6382,2024-01,Retail,AddOn_D,4112.75,0.04,172.74,3940.01
6383,2024-04,Enterprise,Subscription_C,20842.62,0.01,166.74,20675.88
6384,2024-03,Retail,Product_B,2255.74,0.05,115.04,2140.70
6385,2024-04,SMB,AddOn_D,5054.96,0.03,136.48,4918.48
6386,2024-03,Retail,AddOn_D,2948.96,0.05,153.35,2795.61
6387,2024-09,Enterprise,Product_B,19455.34,0.01,175.10,19280.24
6388,2024-09,SMB,Subscription_C,12639.85,0.02,278.08,12361.77
6389,2024-07,Retail,Service_A,4058.11,0.05,182.61,3875.50
6390,2024-01,Retail,Product_B,2891.35,0.05,133.00,2758.35
6391,2024-09,SMB,Product_B,5790.30,0.02,133.18,5657.12
6392,2024-04,Enterprise,Subscription_C,25981.42,0.01,363.74,25617.68
6393,2024-03,SMB,Product_B,7753.74,0.03,232.61,7521.13
6394,2024-03,Enterprise,Subscription_C,21102.47,0.01,168.82,20933.65
6395,2024-06,Retail,Service_A,4700.44,0.05,244.42,4456.02
6396,2024-07,Retail,Product_B,1298.01,0.05,62.30,1235.71
